Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity
38,Yes,Travel_Rarely,Research & Development,2,3,3,3,2,Manufacturing Director,2,Married,4855,4,11,1,2,2,3,5,1,0.08938619979402683,0.3333333333333333,0.125,1.8359573223961398,1.0,2.5,0.3333333333333333,0.6666666666666666,0.3333333333333333
32,No,Non-Travel,Research & Development,1,4,4,3,2,Research Scientist,1,Married,4087,4,14,2,1,3,2,6,1,0.09316368974798146,0.2916666666666667,0.041666666666666664,2.3172869061590666,1.2,3.0,0.7142857142857143,0.2857142857142857,0.42857142857142855
48,No,Travel_Rarely,Research & Development,15,4,3,3,1,Research Scientist,1,Married,2367,8,12,4,1,3,2,8,7,0.1501520912547528,0.25,0.08333333333333333,2.0823291142702396,0.8888888888888888,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333
34,No,Travel_Rarely,Research & Development,7,4,1,3,1,Research Scientist,4,Single,2972,1,13,3,0,4,1,1,0,0.16153095558546438,0.20833333333333334,0.041666666666666664,1.4926544490746003,0.5,1.0,0.0,0.0,2.0
55,No,Travel_Rarely,Sales,26,5,3,2,5,Manager,4,Married,19586,1,21,3,1,3,3,36,2,0.1518737873991626,0.3333333333333333,0.125,3.8122645850114543,18.0,12.0,0.16216216216216217,0.35135135135135137,0.08108108108108109
34,No,Travel_Rarely,Research & Development,1,4,2,3,2,Research Scientist,4,Married,5484,9,17,2,1,3,2,2,2,0.06864697301239972,0.2916666666666667,0.041666666666666664,2.7643423700089014,0.2,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
26,No,Travel_Rarely,Research & Development,3,3,1,3,1,Research Scientist,4,Married,2061,1,21,1,0,5,3,1,0,0.14917515769044146,0.3333333333333333,0.125,4.46697399941685,0.5,1.0,0.0,0.0,2.5
38,No,Travel_Rarely,Sales,14,3,3,3,2,Sales Executive,2,Married,9924,0,11,4,1,3,3,9,7,0.16261487303506658,0.2916666666666667,0.125,1.7414748101936823,9.0,1.125,0.8,0.7,0.3
38,No,Travel_Rarely,Sales,16,3,2,3,2,Sales Executive,2,Single,4198,2,12,2,0,5,4,3,1,0.11613149118627929,0.16666666666666666,0.08333333333333333,0.808777335571841,1.0,1.5,0.5,0.5,1.25
36,No,Travel_Rarely,Sales,1,4,2,3,2,Sales Executive,3,Single,6815,6,13,1,0,5,3,1,0,0.05983418928833462,0.20833333333333334,0.041666666666666664,0.981910469635372,0.14285714285714285,1.0,0.0,0.0,2.5
29,No,Travel_Rarely,Research & Development,3,1,2,3,1,Laboratory Technician,1,Single,4723,1,18,4,0,3,3,10,1,0.06434469616768995,0.2916666666666667,0.625,1.6527667308595624,5.0,5.0,0.8181818181818182,0.45454545454545453,0.2727272727272727
35,No,Travel_Rarely,Research & Development,10,4,1,3,2,Healthcare Representative,3,Single,6142,3,16,3,0,4,3,5,0,0.06903451644415504,0.20833333333333334,0.7083333333333334,2.012923335319185,1.25,5.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
39,No,Travel_Rarely,Sales,6,3,4,4,3,Sales Executive,3,Married,8237,2,11,1,1,3,3,7,7,0.13757071749423336,0.20833333333333334,0.041666666666666664,1.0531601979358156,2.3333333333333335,0.875,0.75,0.75,0.375
29,No,Travel_Frequently,Research & Development,2,1,1,3,2,Healthcare Representative,4,Divorced,8853,1,19,4,1,0,4,6,1,0.08003501637862863,0.2916666666666667,0.0,1.9794016820854452,3.0,3.0,0.5714285714285714,0.42857142857142855,0.0
50,No,Travel_Rarely,Sales,9,3,3,3,5,Manager,3,Married,19331,4,16,3,1,2,3,1,0,0.14795768454813502,0.3333333333333333,0.8333333333333334,1.7769026434830095,0.2,1.0,0.0,0.0,1.0
23,No,Travel_Rarely,Research & Development,10,3,4,4,1,Research Scientist,3,Married,2073,2,16,4,1,2,3,2,2,0.10467920887602508,0.2916666666666667,0.25,1.9208747669359851,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
36,No,Travel_Frequently,Research & Development,6,4,1,4,2,Laboratory Technician,1,Married,5562,3,13,4,1,3,3,3,0,0.125670622078389,0.3333333333333333,0.5833333333333334,1.9860622343292273,0.75,3.0,0.5,0.5,0.75
42,No,Travel_Rarely,Research & Development,9,2,4,2,5,Manager,4,Single,19613,8,22,4,0,2,3,1,0,0.17925202671697335,0.3333333333333333,0.08333333333333333,3.5999776226518865,0.1111111111111111,1.0,0.0,0.5,1.0
35,No,Travel_Rarely,Research & Development,28,3,2,4,2,Laboratory Technician,3,Married,3407,1,17,4,2,3,2,10,6,0.09106838861168183,0.25,0.08333333333333333,1.7152844979068549,5.0,1.4285714285714286,0.8181818181818182,0.7272727272727273,0.2727272727272727
34,No,Travel_Frequently,Research & Development,10,4,4,2,2,Healthcare Representative,3,Married,5063,1,14,2,1,3,2,8,7,0.13871025083942326,0.2916666666666667,0.08333333333333333,1.9123363071397452,4.0,1.0,0.2222222222222222,0.7777777777777778,0.3333333333333333
40,No,Travel_Rarely,Sales,14,2,4,3,2,Sales Executive,1,Married,4639,1,15,3,1,2,3,5,1,0.10484587195516278,0.3333333333333333,0.16666666666666666,1.369270492256189,2.5,2.5,0.6666666666666666,0.3333333333333333,0.3333333333333333
43,No,Travel_Rarely,Research & Development,27,3,4,4,1,Laboratory Technician,2,Divorced,4876,5,12,3,1,0,3,6,0,0.07974774405250212,0.3333333333333333,0.125,3.019273532297588,1.0,6.0,0.5714285714285714,0.2857142857142857,0.0
35,No,Travel_Rarely,Research & Development,7,2,3,2,1,Laboratory Technician,4,Married,2690,1,18,4,1,5,2,1,0,0.1339256505576209,0.20833333333333334,0.08333333333333333,1.2146603337922555,0.5,1.0,0.0,0.5,2.5
46,No,Travel_Rarely,Sales,1,4,4,4,4,Manager,1,Single,17567,1,15,2,0,5,1,26,0,0.11349917458871749,0.25,0.125,2.2668608376998667,13.0,26.0,0.0,0.4444444444444444,0.18518518518518517
28,Yes,Travel_Rarely,Research & Development,24,3,3,3,1,Laboratory Technician,2,Married,2408,1,17,3,3,3,3,1,0,0.13061877076411968,0.25,0.7916666666666666,1.25372585902026,0.5,1.0,0.5,0.0,1.5
22,No,Non-Travel,Research & Development,26,2,2,2,1,Research Scientist,3,Married,2814,1,14,2,0,2,2,4,1,0.05337242359630421,0.2916666666666667,0.5416666666666666,2.8631086735210096,2.0,2.0,0.4,0.6,0.4
50,No,Travel_Frequently,Research & Development,20,5,2,3,4,Healthcare Representative,3,Married,11245,2,15,3,1,3,3,30,12,0.07463228101378389,0.2916666666666667,0.625,2.556631978361632,10.0,2.3076923076923075,0.25806451612903225,0.41935483870967744,0.0967741935483871
32,No,Travel_Rarely,Research & Development,5,4,2,4,1,Research Scientist,4,Married,3312,3,17,4,2,3,3,3,0,0.15487620772946856,0.25,0.0,1.003258700634992,0.75,3.0,0.5,0.5,0.75
44,No,Travel_Rarely,Research & Development,7,3,2,3,5,Research Director,4,Divorced,19049,0,14,4,1,4,2,22,1,0.05576565698986817,0.20833333333333334,0.5833333333333334,1.9259064018658196,22.0,11.0,0.30434782608695654,0.43478260869565216,0.17391304347826086
30,No,Travel_Rarely,Research & Development,7,3,2,2,1,Research Scientist,2,Married,2141,1,12,2,1,3,2,6,1,0.13033629145259232,0.3333333333333333,0.16666666666666666,1.597430525431707,3.0,3.0,0.5714285714285714,0.14285714285714285,0.42857142857142855
45,No,Travel_Rarely,Research & Development,5,5,3,1,2,Laboratory Technician,1,Single,5769,1,14,1,0,3,3,10,1,0.08465591957011616,0.2916666666666667,0.7916666666666666,1.4689388456901582,5.0,5.0,0.6363636363636364,0.36363636363636365,0.2727272727272727
45,No,Non-Travel,Sales,26,3,1,2,2,Sales Executive,1,Married,4385,1,15,1,1,2,3,10,4,0.14572177879133405,0.3333333333333333,0.16666666666666666,1.7919930054582152,5.0,2.0,0.6363636363636364,0.45454545454545453,0.18181818181818182
31,No,Travel_Frequently,Sales,2,4,4,3,2,Sales Executive,1,Single,5332,7,13,4,0,3,3,5,0,0.05741935483870965,0.20833333333333334,0.08333333333333333,1.4483280129749678,0.625,5.0,0.3333333333333333,0.5,0.5
36,No,Travel_Rarely,Research & Development,12,4,3,3,2,Manufacturing Director,3,Married,4663,9,12,2,2,2,3,3,1,0.1358739009221531,0.16666666666666666,0.5833333333333334,0.6572674630669658,0.3,1.5,0.5,0.25,0.5
34,No,Travel_Frequently,Research & Development,10,4,3,4,2,Manufacturing Director,4,Divorced,4724,1,13,1,1,3,3,9,7,0.17985605419136333,0.25,0.08333333333333333,2.1456703896862623,4.5,1.125,0.7,0.2,0.3
49,No,Travel_Rarely,Research & Development,25,4,3,3,1,Laboratory Technician,1,Married,3211,1,14,4,1,3,2,9,1,0.05432575521644349,0.2916666666666667,0.041666666666666664,2.45690494280647,4.5,4.5,0.6,0.4,0.3
39,No,Travel_Rarely,Research & Development,10,5,2,3,2,Manufacturing Director,1,Married,5377,2,13,4,3,3,3,7,7,0.10765296633810682,0.3333333333333333,0.20833333333333334,1.460572970494113,2.3333333333333335,0.875,0.875,0.875,0.375
27,No,Travel_Rarely,Research & Development,19,3,4,2,1,Laboratory Technician,1,Divorced,4066,1,11,1,2,3,3,7,0,0.16415150024594186,0.25,0.08333333333333333,2.2563649547662346,3.5,7.0,0.875,0.875,0.375
35,No,Travel_Rarely,Research & Development,18,5,2,4,2,Research Scientist,1,Married,5208,1,11,4,0,2,3,16,1,0.10771121351766513,0.25,0.0,1.1956680922677483,8.0,8.0,0.8823529411764706,0.5882352941176471,0.11764705882352941
28,No,Travel_Rarely,Research & Development,27,3,2,1,2,Manufacturing Director,1,Divorced,4877,0,21,2,1,5,2,5,0,0.12281935616157469,0.3333333333333333,0.041666666666666664,5.9669744038219115,5.0,5.0,0.5,0.0,0.8333333333333334
21,No,Travel_Rarely,Research & Development,5,1,3,3,1,Research Scientist,4,Single,3117,1,18,3,0,2,3,2,2,0.14796278472890595,0.2916666666666667,0.041666666666666664,2.381730042810375,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
18,Yes,Travel_Frequently,Sales,3,2,2,3,1,Sales Representative,4,Single,1569,1,12,3,0,2,4,0,0,0.17557680050987892,0.2916666666666667,0.5833333333333334,2.8410721886228436,0.0,0.0,0.0,0.0,2.0
47,No,Travel_Rarely,Human Resources,26,4,4,3,5,Manager,3,Married,19658,3,11,3,1,2,3,5,1,0.10074880455794082,0.25,0.125,2.268296076543967,1.25,2.5,0.3333333333333333,0.0,0.3333333333333333
39,No,Travel_Rarely,Research & Development,3,2,3,2,2,Laboratory Technician,3,Divorced,3069,0,15,4,1,3,3,10,0,0.10240143369175626,0.2916666666666667,0.0,1.5989925106672667,10.0,10.0,0.7272727272727273,0.6363636363636364,0.2727272727272727
40,No,Travel_Rarely,Research & Development,15,3,1,2,3,Manufacturing Director,3,Married,10435,1,13,4,2,2,3,18,14,0.10568279827503586,0.3333333333333333,0.20833333333333334,2.00918066021143,9.0,1.2,0.7894736842105263,0.631578947368421,0.10526315789473684
35,No,Non-Travel,Research & Development,8,4,3,3,2,Healthcare Representative,3,Married,4148,1,12,4,1,5,3,14,2,0.05049180327868843,0.2916666666666667,0.16666666666666666,2.3922542631403787,7.0,4.666666666666667,0.7333333333333333,0.6,0.3333333333333333
37,No,Travel_Rarely,Research & Development,19,3,3,3,2,Manufacturing Director,3,Married,5768,3,17,1,3,2,2,4,0,0.07004334257975038,0.20833333333333334,0.041666666666666664,1.544652916432285,1.0,4.0,0.6,0.4,0.4
39,No,Travel_Frequently,Research & Development,4,3,1,3,2,Manufacturing Director,3,Single,5042,0,13,4,0,2,1,9,3,0.07053153510511699,0.25,0.041666666666666664,1.646356221139595,9.0,2.25,0.2,0.8,0.2
45,No,Travel_Rarely,Research & Development,2,2,4,2,2,Manufacturing Director,4,Divorced,5770,1,19,1,2,3,3,10,3,0.15196187175043321,0.3333333333333333,0.20833333333333334,2.557618449852695,5.0,2.5,0.6363636363636364,0.8181818181818182,0.2727272727272727
38,No,Travel_Rarely,Research & Development,2,2,4,2,3,Manufacturing Director,3,Married,7756,3,19,4,1,6,4,5,0,0.0771738009283135,0.25,0.75,1.0980388128024468,1.25,5.0,0.6666666666666666,0.3333333333333333,1.0
35,Yes,Travel_Rarely,Sales,10,3,4,2,3,Sales Executive,1,Married,10306,9,17,3,0,3,3,13,6,0.1323704638074907,0.125,0.041666666666666664,0.5587024068770607,1.3,1.8571428571428572,0.8571428571428571,0.0,0.21428571428571427
37,No,Travel_Rarely,Research & Development,10,3,2,3,1,Research Scientist,2,Married,3936,1,11,1,1,2,1,8,7,0.05833841463414632,0.20833333333333334,0.08333333333333333,1.5520826983862135,4.0,1.0,0.4444444444444444,0.7777777777777778,0.2222222222222222
40,No,Travel_Rarely,Research & Development,16,3,3,3,3,Manufacturing Director,4,Single,7945,6,15,4,0,2,2,4,3,0.09118691000629321,0.2916666666666667,0.5,1.7901553343830197,0.5714285714285714,1.0,0.4,0.6,0.4
44,No,Travel_Frequently,Human Resources,1,5,1,3,2,Human Resources,4,Married,5743,4,11,3,0,3,3,10,0,0.10219397527424684,0.25,0.75,2.1070331072070507,2.0,10.0,0.6363636363636364,0.18181818181818182,0.2727272727272727
48,No,Travel_Frequently,Research & Development,4,5,3,2,4,Manager,4,Married,15202,2,25,2,1,3,3,2,2,0.14433035126956983,0.3333333333333333,0.08333333333333333,6.062476941568415,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
35,Yes,Travel_Rarely,Sales,15,2,1,1,2,Sales Executive,4,Divorced,5440,6,14,4,2,2,2,2,2,0.09191727941176465,0.2916666666666667,0.75,1.2363309341232724,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
24,No,Travel_Frequently,Research & Development,2,1,1,3,1,Research Scientist,4,Single,3760,1,13,3,0,2,3,6,1,0.12694414893617031,0.20833333333333334,0.6666666666666666,1.030444038644894,3.0,3.0,0.42857142857142855,0.42857142857142855,0.2857142857142857
27,No,Travel_Rarely,Research & Development,8,3,2,4,1,Research Scientist,3,Married,3517,7,17,1,0,0,3,3,0,0.10394370201876604,0.25,0.08333333333333333,2.1144809765972887,0.375,3.0,0.5,0.5,0.0
27,No,Travel_Frequently,Research & Development,2,3,4,3,1,Research Scientist,4,Single,2580,2,13,3,0,0,2,4,1,0.17829457364341086,0.25,0.041666666666666664,1.2414491863678232,1.3333333333333333,2.0,0.4,0.4,0.0
40,Yes,Travel_Rarely,Research & Development,7,3,1,3,1,Laboratory Technician,1,Single,2166,3,14,2,0,3,1,4,0,0.0919390581717451,0.20833333333333334,0.5833333333333334,1.2189071317674347,1.0,4.0,0.4,0.6,0.6
29,No,Travel_Rarely,Sales,10,3,3,2,2,Sales Executive,3,Single,5869,9,11,3,0,2,3,5,1,0.08153518486965407,0.25,0.08333333333333333,1.417329452488393,0.5,2.5,0.3333333333333333,0.6666666666666666,0.3333333333333333
36,No,Travel_Rarely,Research & Development,5,4,2,3,3,Healthcare Representative,1,Married,8008,4,12,3,2,6,3,3,0,0.07389235764235759,0.20833333333333334,0.16666666666666666,1.2871566433221155,0.6,3.0,0.5,0.5,1.5
25,No,Travel_Frequently,Research & Development,2,1,4,4,2,Manufacturing Director,3,Divorced,5206,1,17,3,2,6,3,7,0,0.1455474452554745,0.2916666666666667,0.08333333333333333,1.8486944522059452,3.5,7.0,0.875,0.875,0.75
39,No,Travel_Rarely,Research & Development,12,3,4,3,2,Manufacturing Director,2,Married,5295,4,21,3,0,3,3,5,1,0.08861945231350327,0.3333333333333333,0.08333333333333333,3.7060038040978585,1.0,2.5,0.6666666666666666,0.0,0.5
49,No,Travel_Rarely,Research & Development,22,4,1,3,4,Research Director,2,Married,16413,3,16,2,2,2,3,4,1,0.1789904344117468,0.25,0.125,2.4560406676744693,1.0,2.0,0.4,0.4,0.4
50,No,Travel_Rarely,Research & Development,17,5,4,2,3,Research Director,1,Divorced,13269,5,15,3,3,3,3,14,1,0.1691981309819881,0.2916666666666667,0.125,2.8160010129279125,2.3333333333333335,7.0,0.7333333333333333,0.7333333333333333,0.2
20,No,Travel_Rarely,Sales,2,3,3,3,1,Sales Representative,3,Single,2783,1,19,1,0,3,3,2,2,0.11807402084081922,0.25,0.08333333333333333,2.372262671008305,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
34,No,Travel_Rarely,Research & Development,3,3,4,3,2,Research Scientist,2,Divorced,5433,1,12,3,1,2,3,11,7,0.10489784649364989,0.2916666666666667,0.041666666666666664,2.532553686360235,5.5,1.375,0.6666666666666666,0.75,0.16666666666666666
36,No,Travel_Rarely,Research & Development,7,3,1,3,1,Laboratory Technician,2,Single,2013,2,11,3,0,4,3,4,1,0.1324739195230999,0.2916666666666667,0.16666666666666666,1.8326165181495384,1.3333333333333333,2.0,0.6,0.6,0.8
49,No,Travel_Rarely,Research & Development,6,1,3,2,4,Healthcare Representative,3,Married,13966,2,19,2,1,3,3,15,2,0.09337247601317492,0.25,0.75,2.423017640999008,5.0,5.0,0.6875,0.75,0.1875
36,No,Non-Travel,Research & Development,1,4,4,2,2,Manufacturing Director,3,Married,4374,0,15,3,0,6,3,3,1,0.16901463191586658,0.3333333333333333,0.08333333333333333,1.851706228938618,3.0,1.5,0.5,0.5,1.5
36,No,Travel_Rarely,Research & Development,3,2,4,4,2,Healthcare Representative,1,Divorced,6842,6,20,1,1,3,3,5,0,0.11717918737211339,0.3333333333333333,0.041666666666666664,5.086519570280842,0.7142857142857143,5.0,0.6666666666666666,0.6666666666666666,0.5
54,No,Travel_Rarely,Research & Development,22,5,2,3,4,Manager,3,Married,17426,3,25,3,1,6,3,10,4,0.05673476414552966,0.3333333333333333,0.25,6.988999441236851,2.5,2.0,0.7272727272727273,0.6363636363636364,0.5454545454545454
43,No,Travel_Rarely,Research & Development,15,2,3,2,4,Research Director,3,Married,17603,1,24,1,1,3,3,14,6,0.1276481281599728,0.3333333333333333,0.041666666666666664,5.1023586526537965,7.0,2.0,0.6666666666666666,0.7333333333333333,0.2
35,Yes,Travel_Frequently,Sales,12,4,4,3,2,Sales Executive,4,Single,4581,3,24,1,0,2,4,11,6,0.12418030997598775,0.3333333333333333,0.6666666666666666,7.069050282786521,2.75,1.5714285714285714,0.75,0.5833333333333334,0.16666666666666666
38,No,Travel_Frequently,Research & Development,1,3,4,3,2,Research Scientist,4,Married,4735,7,15,4,2,4,4,13,2,0.17356071805702225,0.25,0.041666666666666664,1.6426657125968025,1.625,4.333333333333333,0.7857142857142857,0.6428571428571429,0.2857142857142857
29,No,Travel_Rarely,Sales,5,3,1,2,2,Sales Executive,2,Divorced,4187,1,13,2,1,3,2,10,0,0.11416049677573437,0.25,0.6666666666666666,1.494819491685793,5.0,10.0,0.0,0.8181818181818182,0.2727272727272727
33,No,Travel_Rarely,Sales,2,4,4,3,2,Sales Executive,4,Divorced,5505,1,14,3,2,5,3,6,0,0.17333151680290637,0.20833333333333334,0.041666666666666664,2.0359108553534866,3.0,6.0,0.2857142857142857,0.5714285714285714,0.7142857142857143
32,No,Travel_Rarely,Research & Development,2,3,4,3,2,Research Scientist,2,Divorced,5470,0,13,3,2,4,2,9,1,0.09930530164533817,0.2916666666666667,0.0,1.6474726329607292,9.0,4.5,0.5,0.6,0.4
31,No,Travel_Rarely,Sales,5,4,1,3,2,Sales Executive,4,Married,5476,1,11,1,2,2,3,10,0,0.11683528122717311,0.25,0.0,1.0631791166632445,5.0,10.0,0.0,0.18181818181818182,0.18181818181818182
49,No,Travel_Rarely,Research & Development,16,3,4,3,1,Laboratory Technician,1,Divorced,2587,4,16,2,1,2,2,2,2,0.17630459992269035,0.16666666666666666,0.75,0.7384600406469435,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
38,No,Travel_Frequently,Research & Development,2,3,4,2,1,Laboratory Technician,2,Single,2440,1,22,2,0,3,3,4,3,0.07120081967213115,0.3333333333333333,0.0,7.236192272564233,2.0,1.0,0.6,0.6,0.6
47,No,Travel_Rarely,Sales,2,4,2,4,4,Manager,2,Divorced,15972,6,14,3,3,2,3,3,1,0.06360568494866015,0.16666666666666666,0.125,1.2732120852512634,0.42857142857142855,1.5,0.5,0.5,0.5
49,No,Travel_Rarely,Research & Development,1,3,3,3,4,Manager,3,Single,15379,4,14,1,0,2,3,8,0,0.11483256388581822,0.16666666666666666,0.08333333333333333,1.0908146525187596,1.6,8.0,0.7777777777777778,0.0,0.2222222222222222
41,No,Travel_Rarely,Sales,23,2,4,3,3,Sales Executive,3,Single,7082,3,16,4,0,2,3,2,0,0.13781841287771812,0.25,0.5833333333333334,2.2020003615851373,0.5,2.0,0.0,0.6666666666666666,0.6666666666666666
20,No,Travel_Rarely,Sales,9,1,4,3,1,Sales Representative,1,Single,2728,1,11,1,0,3,3,2,0,0.08414956011730203,0.3333333333333333,0.08333333333333333,1.7443121579925738,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0
33,No,Non-Travel,Sales,16,3,3,3,2,Sales Executive,4,Divorced,5368,1,25,3,1,2,3,6,1,0.13050111773472425,0.3333333333333333,0.7916666666666666,6.624041994248323,3.0,3.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
36,No,Travel_Rarely,Research & Development,26,4,1,3,2,Healthcare Representative,3,Married,5347,6,14,2,2,2,2,3,0,0.1119581073499159,0.25,0.16666666666666666,2.461231132404307,0.42857142857142855,3.0,0.5,0.5,0.5
44,No,Travel_Rarely,Human Resources,1,3,3,3,1,Human Resources,4,Divorced,3195,4,18,1,3,2,3,2,2,0.11866353677621287,0.25,0.7083333333333334,1.952428360529218,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
23,Yes,Travel_Rarely,Research & Development,8,1,4,2,1,Laboratory Technician,3,Single,3989,1,11,1,0,2,3,5,1,0.12143645023815489,0.25,0.75,1.4267494749019756,2.5,2.5,0.6666666666666666,0.3333333333333333,0.3333333333333333
38,No,Travel_Rarely,Research & Development,4,2,4,3,1,Laboratory Technician,3,Married,3306,7,19,4,1,5,2,0,0,0.08345432546884456,0.25,0.041666666666666664,2.2290173818781267,0.0,0.0,0.0,0.0,5.0
53,No,Travel_Rarely,Research & Development,24,4,2,4,3,Healthcare Representative,4,Married,7005,3,15,3,0,2,3,4,1,0.1363083511777302,0.32,0.08,2.8198243853829665,1.0,2.0,0.6,0.4,0.4
48,Yes,Travel_Frequently,Sales,7,2,4,3,1,Sales Representative,3,Married,2655,2,11,3,2,3,3,9,7,0.17995480225988708,0.2916666666666667,0.5,2.409169934881656,3.0,1.125,0.7,0.7,0.3
32,Yes,Travel_Rarely,Research & Development,2,4,4,3,1,Laboratory Technician,2,Single,1393,1,12,1,0,2,3,1,0,0.14672648959081128,0.25,0.20833333333333334,1.4729451616899867,0.5,1.0,0.0,0.0,1.0
26,No,Non-Travel,Research & Development,7,3,4,3,1,Laboratory Technician,4,Single,2570,1,20,3,0,5,3,7,5,0.07354863813229572,0.3333333333333333,0.125,4.784932314008954,3.5,1.1666666666666667,0.875,0.875,0.625
55,No,Travel_Rarely,Research & Development,22,3,1,2,1,Research Scientist,2,Divorced,3537,5,12,4,1,1,3,4,1,0.11996607294317223,0.2916666666666667,0.0,1.5039720611303469,0.6666666666666666,2.0,0.4,0.4,0.2
34,No,Travel_Rarely,Research & Development,5,2,2,2,2,Laboratory Technician,4,Married,3986,1,14,3,1,3,4,15,4,0.1460386352232814,0.2916666666666667,0.125,2.1710151646644826,7.5,3.0,0.625,0.8125,0.1875
60,No,Travel_Rarely,Research & Development,1,4,3,1,3,Healthcare Representative,4,Divorced,10883,3,20,3,1,2,4,1,0,0.16396398052007718,0.3333333333333333,0.125,4.012913019887742,0.25,1.0,0.0,0.0,1.0
33,No,Travel_Rarely,Research & Development,21,3,2,4,1,Laboratory Technician,2,Married,2028,1,18,4,3,6,3,14,2,0.0890976331360947,0.2916666666666667,0.08333333333333333,1.3329840921019618,7.0,4.666666666666667,0.7333333333333333,0.8666666666666667,0.4
37,No,Travel_Frequently,Sales,1,4,3,1,2,Sales Executive,4,Divorced,9525,1,14,3,2,2,2,6,1,0.10887664041994743,0.3333333333333333,0.0,2.84106062496784,3.0,3.0,0.42857142857142855,0.42857142857142855,0.2857142857142857
34,No,Travel_Rarely,Research & Development,19,3,2,2,1,Research Scientist,4,Married,2929,1,12,2,0,3,3,10,8,0.12784568111983613,0.2916666666666667,0.20833333333333334,1.7422522749257665,5.0,1.1111111111111112,0.8181818181818182,0.6363636363636364,0.2727272727272727
23,Yes,Travel_Rarely,Sales,7,3,3,3,1,Sales Representative,4,Divorced,2275,1,21,2,1,2,3,3,0,0.1211252747252747,0.3333333333333333,0.625,5.5185304917978435,1.5,3.0,0.5,0.5,0.5
44,No,Travel_Rarely,Research & Development,2,3,3,4,3,Healthcare Representative,4,Married,7879,1,19,2,1,2,3,8,6,0.08720649828658464,0.25,0.625,2.165435357146332,4.0,1.1428571428571428,0.7777777777777778,0.7777777777777778,0.2222222222222222
35,No,Travel_Frequently,Research & Development,2,4,1,2,1,Research Scientist,4,Single,4930,0,14,3,0,2,4,5,1,0.12229817444219072,0.2916666666666667,0.75,2.904395588106954,5.0,2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
43,No,Travel_Rarely,Sales,2,3,4,3,2,Sales Executive,4,Married,7847,1,17,1,1,3,3,10,8,0.0784236013763221,0.2916666666666667,0.7083333333333334,2.6978191800882243,5.0,1.1111111111111112,0.8181818181818182,0.7272727272727273,0.2727272727272727
24,No,Travel_Rarely,Research & Development,9,3,3,4,1,Research Scientist,3,Married,4401,1,16,4,1,1,3,5,0,0.16252442626675764,0.20833333333333334,0.08333333333333333,1.7932866241783265,2.5,5.0,0.5,0.6666666666666666,0.16666666666666666
41,No,Travel_Rarely,Sales,6,3,4,3,3,Sales Executive,3,Single,9241,1,12,2,0,3,3,10,8,0.08175305702846007,0.25,0.125,2.3330112479876934,5.0,1.1111111111111112,0.7272727272727273,0.6363636363636364,0.2727272727272727
29,No,Travel_Rarely,Research & Development,9,4,4,3,1,Laboratory Technician,3,Married,2974,9,17,3,1,2,3,5,1,0.16356758574310687,0.2916666666666667,0.16666666666666666,1.1952384396877498,0.5,2.5,0.5,0.3333333333333333,0.3333333333333333
36,No,Travel_Rarely,Sales,2,4,3,3,2,Sales Representative,4,Single,4502,3,15,3,0,2,2,13,6,0.05028431808085298,0.20833333333333334,0.125,1.3088572734816983,3.25,1.8571428571428572,0.5,0.5,0.14285714285714285
45,No,Non-Travel,Research & Development,1,1,3,2,3,Healthcare Representative,3,Married,10748,3,23,4,1,3,2,23,14,0.1631512839598064,0.3333333333333333,0.08333333333333333,5.601609527745381,5.75,1.5333333333333334,0.625,0.16666666666666666,0.125
24,Yes,Travel_Rarely,Human Resources,22,1,4,1,1,Human Resources,3,Married,1555,1,11,3,1,2,3,1,0,0.17189710610932474,0.2916666666666667,0.125,1.8001900332558198,0.5,1.0,0.0,0.0,1.0
47,Yes,Travel_Frequently,Sales,9,3,3,1,4,Sales Executive,3,Married,12936,7,11,3,0,3,1,23,14,0.06961270871985159,0.2916666666666667,0.25,1.5163858977461726,2.875,1.5333333333333334,0.20833333333333334,0.4166666666666667,0.125
