Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity,Cluster,Cluster_Name
33,Yes,Travel_Rarely,Sales,16,3,1,3,3,Sales Executive,1,Single,8564,2,20,3,0,2,2,0,0,0.1582356375525454,0.3333333333333333,0.7083333333333334,6.425174619225967,0.0,0.0,0.0,0.0,2.0,1,Overworked Juniors
38,No,Travel_Frequently,Research & Development,2,2,3,2,1,Laboratory Technician,2,Married,2468,4,14,2,1,4,2,6,0,0.1662479740680713,0.3333333333333333,0.0416666666666666,3.197453952315547,1.2,6.0,0.1428571428571428,0.7142857142857143,0.5714285714285714,0,Disengaged Juniors
31,Yes,Travel_Rarely,Sales,16,4,1,3,3,Sales Executive,3,Married,8161,2,13,1,3,2,3,1,0,0.1547102070824654,0.25,0.2083333333333333,1.3706012011640745,0.3333333333333333,1.0,0.0,0.0,1.0,0,Disengaged Juniors
29,No,Travel_Rarely,Research & Development,4,3,4,2,1,Research Scientist,1,Divorced,2109,1,13,3,1,2,3,1,0,0.0883783783783783,0.3333333333333333,0.125,2.968908096242562,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
30,No,Travel_Rarely,Research & Development,16,3,3,4,2,Healthcare Representative,3,Married,5294,3,16,3,1,3,3,7,1,0.1290498677748393,0.2083333333333333,0.0833333333333333,1.482770602449227,1.75,3.5,0.0,0.875,0.375,0,Disengaged Juniors
32,No,Non-Travel,Research & Development,5,4,2,3,1,Research Scientist,2,Single,2718,2,14,2,0,3,3,7,0,0.1303384841795438,0.25,0.125,1.938420795660196,2.333333333333333,7.0,0.875,0.875,0.375,0,Disengaged Juniors
38,No,Travel_Rarely,Research & Development,18,3,2,1,2,Healthcare Representative,4,Married,5811,3,16,3,1,2,3,1,1,0.1187712958182757,0.2916666666666667,0.5833333333333334,1.7784353921617992,0.25,0.5,0.0,0.0,1.0,1,Overworked Juniors
43,Yes,Travel_Frequently,Research & Development,17,3,3,2,1,Research Scientist,3,Married,2437,9,16,4,1,4,3,1,0,0.1643660237997537,0.25,0.7916666666666666,1.090084237171208,0.1,1.0,0.0,0.0,2.0,1,Overworked Juniors
42,No,Travel_Rarely,Research & Development,12,3,2,3,1,Laboratory Technician,2,Divorced,2766,8,22,2,3,6,2,5,0,0.1580911062906725,0.3333333333333333,0.0416666666666666,3.760068366440457,0.5555555555555556,5.0,0.5,0.6666666666666666,1.0,0,Disengaged Juniors
55,No,Travel_Rarely,Research & Development,2,3,3,2,5,Research Director,1,Married,19038,8,12,2,3,2,3,1,0,0.0709412753440488,0.2916666666666667,0.125,2.3512163261927137,0.1111111111111111,1.0,0.0,0.0,1.0,2,Senior Stable
33,No,Non-Travel,Research & Development,4,3,4,3,2,Research Scientist,2,Divorced,3055,5,15,4,2,2,2,9,1,0.1616039279869066,0.25,0.125,1.3451603217824342,1.5,4.5,0.8,0.7,0.2,0,Disengaged Juniors
41,No,Travel_Rarely,Research & Development,9,4,3,3,1,Laboratory Technician,1,Divorced,2289,1,20,2,2,2,3,5,0,0.1148405417212756,0.3333333333333333,0.0833333333333333,5.795521713704432,2.5,5.0,0.5,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
34,No,Non-Travel,Sales,10,3,4,3,2,Sales Executive,3,Divorced,4001,1,14,3,1,3,3,15,0,0.1258810297425642,0.2916666666666667,0.7083333333333334,1.7687850624780783,7.5,15.0,0.875,0.4375,0.1875,3,High Potential Fast Trackers
53,No,Non-Travel,Research & Development,1,4,1,2,4,Manufacturing Director,3,Married,12965,4,20,4,3,2,2,3,0,0.1294114924797531,0.3333333333333333,0.7916666666666666,5.453596004815537,0.6,3.0,0.5,0.5,0.5,2,Senior Stable
43,No,Travel_Rarely,Human Resources,2,3,2,3,1,Human Resources,4,Single,3539,0,13,2,0,5,3,9,1,0.1097513421870584,0.2916666666666667,0.0416666666666666,1.697909425908292,9.0,4.5,0.7,0.8,0.5,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,3,2,4,1,2,Sales Executive,4,Single,6029,5,12,1,0,3,3,2,2,0.1350356609719688,0.25,0.0416666666666666,1.4318034766813357,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
21,Yes,Travel_Rarely,Sales,7,1,2,3,1,Sales Representative,2,Single,2679,1,13,2,0,3,3,1,1,0.0518215752146323,0.2916666666666667,0.125,2.7035177452059784,0.5,0.5,0.0,0.0,1.5,0,Disengaged Juniors
38,No,Travel_Rarely,Research & Development,6,2,4,2,1,Laboratory Technician,3,Married,3702,1,11,2,1,3,3,5,0,0.0974581307401404,0.2083333333333333,0.125,1.4931856233817455,2.5,5.0,0.6666666666666666,0.6666666666666666,0.5,0,Disengaged Juniors
22,Yes,Travel_Rarely,Research & Development,8,1,3,3,1,Laboratory Technician,1,Married,2398,1,17,3,0,6,3,1,0,0.0717514595496246,0.1666666666666666,0.7083333333333334,1.0389286111964045,0.5,1.0,0.0,0.0,3.0,1,Overworked Juniors
31,No,Travel_Rarely,Sales,29,4,1,2,2,Sales Executive,4,Married,5468,1,14,1,2,3,3,12,5,0.0568928310168251,0.2916666666666667,0.0833333333333333,1.415363844201089,6.0,2.0,0.5384615384615384,0.5384615384615384,0.2307692307692307,0,Disengaged Juniors
51,No,Travel_Rarely,Research & Development,3,3,1,3,3,Manager,3,Married,13116,2,11,4,0,2,3,2,2,0.058382891125343,0.3333333333333333,0.0833333333333333,2.2747385771822883,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,Senior Stable
37,No,Travel_Rarely,Sales,9,2,2,2,2,Sales Executive,2,Married,4189,1,14,1,2,2,3,5,0,0.1774074958223919,0.2916666666666667,0.2083333333333333,2.0396093979985674,2.5,5.0,0.3333333333333333,0.5,0.3333333333333333,0,Disengaged Juniors
46,No,Travel_Rarely,Research & Development,2,4,3,3,5,Research Director,4,Divorced,19328,7,17,3,1,3,3,2,2,0.0774384312913907,0.2083333333333333,0.7916666666666666,1.9204420980151096,0.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2,Senior Stable
36,No,Travel_Rarely,Research & Development,10,3,4,3,3,Healthcare Representative,1,Married,8321,7,13,4,1,1,3,12,5,0.11975724071626,0.25,0.8333333333333334,1.064480248078738,1.5,2.0,0.6153846153846154,0.5384615384615384,0.0769230769230769,1,Overworked Juniors
44,Yes,Travel_Frequently,Research & Development,1,2,3,3,1,Research Scientist,2,Divorced,2342,1,12,3,3,2,2,5,2,0.0680401366353543,0.2916666666666667,0.7083333333333334,2.0725886525128594,2.5,1.6666666666666667,0.5,0.5,0.3333333333333333,1,Overworked Juniors
37,No,Travel_Rarely,Human Resources,8,2,3,3,2,Human Resources,2,Divorced,4071,2,13,3,0,4,2,10,4,0.0983443871284695,0.2083333333333333,0.0833333333333333,1.2142638047023957,3.333333333333333,2.0,0.0,0.6363636363636364,0.3636363636363636,0,Disengaged Juniors
35,Yes,Travel_Rarely,Sales,27,3,3,3,2,Sales Executive,4,Single,5813,1,18,4,0,2,3,10,7,0.1401599862377429,0.25,0.625,1.6993152092035884,5.0,1.25,0.6363636363636364,0.6363636363636364,0.1818181818181818,1,Overworked Juniors
33,No,Travel_Rarely,Research & Development,8,4,4,4,1,Research Scientist,1,Married,3143,6,19,2,1,1,3,10,7,0.0911294941139039,0.2083333333333333,0.0833333333333333,1.655924293545724,1.4285714285714286,1.25,0.7272727272727273,0.5454545454545454,0.0909090909090909,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,1,3,3,3,1,Research Scientist,4,Married,2044,1,11,3,1,6,4,5,0,0.0721722113502935,0.25,0.0416666666666666,1.7737422605549469,2.5,5.0,0.5,0.5,1.0,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,10,1,3,3,3,Research Director,3,Single,13464,7,21,3,0,3,3,4,2,0.1168620023767082,0.3333333333333333,0.1666666666666666,4.979948959286135,0.5,1.3333333333333333,0.6,0.4,0.6,2,Senior Stable
46,No,Non-Travel,Sales,26,2,2,2,2,Sales Executive,2,Single,7991,8,15,3,0,3,3,2,2,0.1017507195595044,0.3333333333333333,0.0,1.48700736753255,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
40,No,Travel_Rarely,Research & Development,2,2,3,3,1,Laboratory Technician,1,Married,3377,4,17,4,1,5,2,4,0,0.1640420491560556,0.25,0.125,1.384721064810064,0.8,4.0,0.6,0.4,1.0,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,13,3,2,4,2,Healthcare Representative,1,Married,5538,5,18,3,2,2,2,0,0,0.1223510292524377,0.2916666666666667,0.2083333333333333,2.7341811317629747,0.0,0.0,0.0,0.0,2.0,0,Disengaged Juniors
35,No,Non-Travel,Research & Development,2,2,2,3,2,Manufacturing Director,4,Divorced,5762,2,14,3,1,6,3,7,1,0.1323984727525165,0.2083333333333333,0.1666666666666666,1.7734140421423,2.333333333333333,3.5,0.875,0.875,0.75,0,Disengaged Juniors
38,No,Non-Travel,Human Resources,2,3,1,3,1,Human Resources,2,Divorced,2592,5,13,4,3,3,3,11,3,0.1211844135802469,0.2916666666666667,0.0416666666666666,1.3460079918371948,1.8333333333333333,2.75,0.8333333333333334,0.6666666666666666,0.25,0,Disengaged Juniors
34,Yes,Travel_Frequently,Research & Development,9,4,4,3,2,Laboratory Technician,1,Married,5346,4,17,3,1,3,2,7,0,0.1711634867190422,0.3333333333333333,0.0833333333333333,2.018140994181574,1.4,7.0,0.125,0.875,0.375,0,Disengaged Juniors
37,Yes,Travel_Rarely,Research & Development,10,4,4,3,2,Manufacturing Director,1,Single,4213,1,15,2,0,4,1,10,0,0.1682862568241157,0.25,0.0,2.0281357724529525,5.0,10.0,0.2727272727272727,0.7272727272727273,0.3636363636363636,3,High Potential Fast Trackers
39,No,Travel_Frequently,Sales,20,3,3,3,2,Sales Executive,4,Divorced,4127,2,18,4,1,6,3,2,2,0.0729585655439787,0.25,0.1666666666666666,1.263324283583154,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,0,Disengaged Juniors
43,No,Non-Travel,Research & Development,9,3,1,3,1,Research Scientist,3,Single,2438,4,13,3,0,2,2,3,1,0.1399056603773585,0.25,0.0833333333333333,1.3164439304398492,0.6,1.5,0.5,0.5,0.5,0,Disengaged Juniors
41,No,Travel_Rarely,Research & Development,5,3,2,4,2,Healthcare Representative,2,Single,6870,3,12,1,0,3,1,3,1,0.0518209606986899,0.2916666666666667,0.125,2.0030017950706145,0.75,1.5,0.5,0.5,0.75,0,Disengaged Juniors
41,No,Travel_Rarely,Sales,4,1,3,3,3,Sales Executive,3,Divorced,10447,0,13,4,1,3,4,22,13,0.1418828371781372,0.2083333333333333,0.6666666666666666,1.9663272223195447,22.0,1.5714285714285714,0.6086956521739131,0.217391304347826,0.1304347826086956,4,Stagnant Mid-Seniors
30,No,Travel_Rarely,Research & Development,10,3,1,3,3,Manufacturing Director,3,Single,9667,9,14,2,0,3,3,7,0,0.1452249922416467,0.2916666666666667,0.0833333333333333,1.4307114743713922,0.7,7.0,0.875,0.25,0.375,3,High Potential Fast Trackers
26,Yes,Travel_Rarely,Human Resources,20,2,4,3,1,Human Resources,2,Married,2148,0,11,3,0,3,3,5,1,0.1077467411545624,0.2916666666666667,0.875,1.943900023417562,5.0,2.5,0.1666666666666666,0.6666666666666666,0.5,1,Overworked Juniors
46,Yes,Travel_Rarely,Research & Development,21,2,4,3,2,Healthcare Representative,2,Married,8926,4,22,4,1,2,4,9,3,0.0571039659421912,0.3333333333333333,0.2083333333333333,7.24286115782873,1.8,2.25,0.7,0.7,0.2,0,Disengaged Juniors
40,No,Travel_Rarely,Research & Development,1,3,3,3,2,Healthcare Representative,4,Divorced,6513,4,17,4,1,3,3,5,0,0.0614616920006141,0.2916666666666667,0.1666666666666666,2.450948263234597,1.0,5.0,0.5,0.5,0.5,0,Disengaged Juniors
34,No,Travel_Rarely,Sales,8,2,2,4,2,Sales Executive,3,Married,6799,1,21,3,2,5,3,10,4,0.1301235475805265,0.3333333333333333,0.1666666666666666,4.4087540059642185,5.0,2.0,0.7272727272727273,0.7272727272727273,0.4545454545454545,0,Disengaged Juniors
58,No,Non-Travel,Sales,2,3,2,3,4,Manager,2,Divorced,16291,4,22,4,1,0,2,16,14,0.1213430728623165,0.3333333333333333,0.1666666666666666,5.129369515007113,3.2,1.0666666666666669,0.5294117647058824,0.8235294117647058,0.0,4,Stagnant Mid-Seniors
35,No,Travel_Rarely,Research & Development,23,4,2,1,1,Laboratory Technician,3,Married,2705,0,16,2,1,2,4,5,0,0.1585027726432532,0.1666666666666666,0.0,1.4719902947263257,5.0,5.0,0.6666666666666666,0.5,0.3333333333333333,0,Disengaged Juniors
47,No,Travel_Rarely,Research & Development,4,3,3,2,3,Manufacturing Director,2,Divorced,10333,8,12,3,1,4,3,22,14,0.0934559179328365,0.25,0.9583333333333334,2.455291552534479,2.4444444444444446,1.4666666666666666,0.4782608695652174,0.4347826086956521,0.1739130434782608,4,Stagnant Mid-Seniors
40,No,Travel_Rarely,Research & Development,12,3,2,3,2,Healthcare Representative,1,Divorced,4448,2,12,2,1,3,3,7,7,0.1000944244604317,0.1666666666666666,0.125,1.5072632148785745,2.333333333333333,0.875,0.5,0.875,0.375,0,Disengaged Juniors
54,No,Travel_Rarely,Research & Development,7,4,4,3,2,Research Scientist,4,Married,6854,4,15,2,1,2,2,7,1,0.1042646629705281,0.1666666666666666,0.125,1.5741629193213715,1.4,3.5,0.125,0.875,0.25,0,Disengaged Juniors
31,No,Travel_Frequently,Sales,7,4,1,3,3,Sales Executive,1,Married,9637,2,14,4,2,3,3,3,2,0.1473446093182524,0.25,0.0416666666666666,2.149682768268665,1.0,1.0,0.5,0.5,0.75,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,1,3,3,3,1,Research Scientist,1,Married,3591,1,25,3,1,3,3,3,1,0.1759760512392092,0.3333333333333333,0.0833333333333333,7.418662616345137,1.5,1.5,0.5,0.5,0.75,0,Disengaged Juniors
38,No,Travel_Rarely,Sales,2,4,2,1,2,Sales Representative,4,Married,5405,2,20,1,2,4,2,4,0,0.1113580018501388,0.3333333333333333,0.7083333333333334,4.8448013060368105,1.3333333333333333,4.0,0.4,0.6,0.8,1,Overworked Juniors
26,No,Travel_Rarely,Sales,10,3,3,3,2,Sales Executive,4,Single,4684,1,13,1,0,4,3,5,1,0.1601195559350982,0.3333333333333333,0.1666666666666666,1.847499505831192,2.5,2.5,0.5,0.3333333333333333,0.6666666666666666,0,Disengaged Juniors
58,No,Travel_Frequently,Research & Development,15,4,1,3,4,Research Director,3,Married,15787,2,14,2,0,3,3,2,2,0.0942617343383797,0.2083333333333333,0.7916666666666666,1.8508968471079887,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,Senior Stable
18,No,Non-Travel,Research & Development,14,3,2,3,1,Research Scientist,3,Single,1514,1,16,3,0,4,1,0,0,0.1330713342140026,0.2916666666666667,0.0416666666666666,1.6966965495151969,0.0,0.0,0.0,0.0,4.0,0,Disengaged Juniors
31,Yes,Travel_Rarely,Human Resources,18,5,4,4,1,Human Resources,1,Married,2956,0,17,3,0,4,3,1,0,0.0912550744248985,0.2916666666666667,0.2083333333333333,2.5548433024516206,1.0,1.0,0.0,0.0,2.0,0,Disengaged Juniors
29,Yes,Travel_Rarely,Human Resources,13,3,1,2,1,Human Resources,1,Divorced,2335,4,15,4,3,3,3,2,2,0.1215674518201285,0.25,0.75,1.2842108353070598,0.4,0.6666666666666666,0.6666666666666666,0.0,1.0,1,Overworked Juniors
45,No,Non-Travel,Sales,2,4,3,3,2,Sales Executive,3,Married,5154,4,22,2,2,3,4,8,5,0.0966589057043074,0.3333333333333333,0.0416666666666666,5.437099770965169,1.6,1.3333333333333333,0.7777777777777778,0.7777777777777778,0.3333333333333333,0,Disengaged Juniors
36,No,Travel_Rarely,Research & Development,2,4,4,3,2,Research Scientist,2,Married,6962,4,22,4,1,2,3,1,0,0.0789083596667623,0.3333333333333333,0.6666666666666666,6.731274406380002,0.2,1.0,0.0,0.0,1.0,1,Overworked Juniors
43,No,Travel_Frequently,Sales,2,4,1,3,2,Sales Executive,4,Married,5675,1,20,3,1,5,3,7,7,0.0849867841409691,0.3333333333333333,0.0833333333333333,7.2706234790647,3.5,0.875,0.875,0.875,0.625,0,Disengaged Juniors
27,No,Travel_Frequently,Research & Development,5,2,4,3,1,Laboratory Technician,4,Single,2379,0,14,3,0,3,2,5,0,0.0578226145439259,0.25,0.75,1.5802584382583404,5.0,5.0,0.6666666666666666,0.3333333333333333,0.5,1,Overworked Juniors
29,No,Travel_Frequently,Research & Development,20,1,4,3,1,Laboratory Technician,4,Married,3812,1,13,2,0,3,4,11,3,0.1651731374606506,0.25,0.0416666666666666,1.709324019707581,5.5,2.75,0.6666666666666666,0.8333333333333334,0.25,0,Disengaged Juniors
32,No,Travel_Frequently,Sales,10,4,4,3,2,Sales Executive,4,Single,4648,8,13,3,0,2,4,0,0,0.0563812392426851,0.3333333333333333,0.0,2.4958538820756773,0.0,0.0,0.0,0.0,2.0,0,Disengaged Juniors
42,No,Non-Travel,Research & Development,10,4,3,3,1,Research Scientist,3,Married,2936,3,22,2,2,1,2,6,3,0.0792132152588556,0.3333333333333333,0.0416666666666666,3.87142169094442,1.5,1.5,0.4285714285714285,0.4285714285714285,0.1428571428571428,0,Disengaged Juniors
47,No,Travel_Rarely,Research & Development,9,4,2,3,1,Laboratory Technician,3,Single,2105,4,12,3,0,2,3,2,2,0.1020760095011876,0.25,0.0416666666666666,2.3135182755602477,0.4,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,Disengaged Juniors
46,No,Travel_Rarely,Research & Development,2,2,4,3,3,Manufacturing Director,4,Divorced,8578,3,14,3,1,4,2,9,4,0.0656376777803684,0.25,0.125,1.2678565724507396,2.25,1.8,0.8,0.7,0.4,2,Senior Stable
28,No,Non-Travel,Human Resources,1,2,3,3,1,Human Resources,4,Divorced,2706,1,15,2,1,2,3,3,2,0.0724279379157427,0.125,0.0833333333333333,1.2461375344449537,1.5,1.0,0.5,0.5,0.5,0,Disengaged Juniors
29,No,Travel_Rarely,Research & Development,29,1,4,1,2,Healthcare Representative,3,Divorced,6384,8,17,4,2,3,3,7,1,0.0756641604010025,0.25,0.125,2.326968655657,0.7777777777777778,3.5,0.0,0.75,0.375,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,8,3,4,3,1,Laboratory Technician,3,Single,3968,4,13,4,0,3,3,0,0,0.0802217741935483,0.2083333333333333,0.0833333333333333,1.7196107966415672,0.0,0.0,0.0,0.0,3.0,0,Disengaged Juniors
32,Yes,Travel_Rarely,Sales,2,4,3,2,2,Sales Executive,2,Single,9907,7,12,3,0,3,2,2,2,0.0671969314626021,0.2916666666666667,0.75,1.9055922738970292,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,Overworked Juniors
46,No,Travel_Rarely,Sales,3,3,1,4,4,Sales Executive,1,Divorced,13225,2,12,4,1,5,3,19,2,0.126965595463138,0.2083333333333333,0.1666666666666666,1.5125185833962855,6.333333333333333,6.333333333333333,0.85,0.4,0.25,2,Senior Stable
27,No,Travel_Rarely,Sales,23,1,2,2,2,Sales Representative,3,Married,3540,1,21,4,1,5,3,9,5,0.1566129943502824,0.3333333333333333,0.0416666666666666,7.027804754678257,4.5,1.5,0.8,0.8,0.5,0,Disengaged Juniors
29,No,Travel_Rarely,Human Resources,6,1,4,2,1,Human Resources,2,Married,2804,1,11,4,0,3,3,1,0,0.1623573466476462,0.2083333333333333,0.0833333333333333,1.1313254404302928,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
43,No,Travel_Rarely,Research & Development,6,3,1,2,5,Manager,3,Married,19392,7,13,4,0,2,3,16,6,0.0769848391089108,0.1666666666666666,0.0416666666666666,0.7299959674137049,2.0,2.2857142857142856,0.7058823529411765,0.8235294117647058,0.1176470588235294,2,Senior Stable
48,No,Travel_Rarely,Research & Development,10,3,4,2,5,Research Director,2,Married,19665,4,12,4,0,3,3,22,12,0.1451884057971015,0.3333333333333333,0.2083333333333333,1.659296216502249,4.4,1.6923076923076923,0.4347826086956521,0.391304347826087,0.1304347826086956,4,Stagnant Mid-Seniors
29,Yes,Travel_Frequently,Research & Development,24,2,4,2,1,Research Scientist,4,Single,2439,1,24,2,0,3,2,1,1,0.1794177941779417,0.3333333333333333,0.6666666666666666,5.798397080442577,0.5,0.5,0.0,0.0,1.5,1,Overworked Juniors
46,Yes,Travel_Rarely,Sales,10,3,3,3,3,Sales Executive,2,Married,7314,5,21,3,3,2,3,8,0,0.1335192780968006,0.3333333333333333,0.2083333333333333,4.556787292708576,1.3333333333333333,8.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,3,High Potential Fast Trackers
27,No,Travel_Frequently,Research & Development,15,3,4,2,1,Research Scientist,1,Married,4774,0,19,4,1,2,2,7,7,0.1354315039798911,0.2916666666666667,0.0833333333333333,2.4632312415030184,7.0,0.875,0.75,0.375,0.25,0,Disengaged Juniors
39,No,Travel_Rarely,Research & Development,19,4,4,3,2,Research Scientist,4,Divorced,3902,8,14,2,3,2,3,2,2,0.1060712455151205,0.2916666666666667,0.1666666666666666,1.3595182278813776,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,Disengaged Juniors
55,No,Travel_Rarely,Research & Development,2,4,2,2,1,Research Scientist,4,Married,2662,8,20,2,1,2,4,5,0,0.0742787377911344,0.3333333333333333,0.125,5.5267702936096725,0.5555555555555556,5.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
28,No,Travel_Rarely,Sales,3,3,2,3,1,Sales Representative,2,Married,2856,1,19,4,1,3,3,1,0,0.1761169467787114,0.25,0.1666666666666666,1.2427254357021669,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
30,Yes,Travel_Rarely,Sales,9,3,2,3,1,Sales Representative,4,Single,1081,1,13,3,0,3,2,1,0,0.0679000925069381,0.25,0.0416666666666666,1.7070024753213442,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
22,Yes,Travel_Rarely,Research & Development,7,1,4,3,1,Research Scientist,2,Single,2472,1,23,1,0,2,3,1,0,0.0864805825242719,0.3333333333333333,0.8333333333333334,3.5946990113317487,0.5,1.0,0.0,0.0,1.0,1,Overworked Juniors
36,No,Travel_Rarely,Sales,10,4,2,2,2,Sales Executive,3,Married,5673,1,13,1,1,4,3,10,1,0.1715547329455314,0.2916666666666667,0.75,1.9657642442361367,5.0,5.0,0.8181818181818182,0.6363636363636364,0.3636363636363636,1,Overworked Juniors
31,No,Travel_Rarely,Research & Development,20,3,2,3,2,Laboratory Technician,3,Divorced,4197,1,11,1,1,2,3,10,0,0.1649678341672623,0.3333333333333333,0.1666666666666666,2.909852889547752,5.0,10.0,0.7272727272727273,0.1818181818181818,0.1818181818181818,3,High Potential Fast Trackers
34,No,Travel_Rarely,Sales,4,3,3,3,3,Sales Executive,4,Married,9713,2,13,4,3,3,3,5,1,0.1529352414290125,0.2916666666666667,0.625,1.3784164975787865,1.6666666666666667,2.5,0.5,0.0,0.5,1,Overworked Juniors
29,No,Travel_Rarely,Research & Development,7,3,4,3,1,Laboratory Technician,1,Single,2062,3,14,2,0,2,3,3,1,0.1655674102812803,0.3333333333333333,0.0416666666666666,3.0092237168574827,0.75,1.5,0.5,0.5,0.5,0,Disengaged Juniors
37,No,Travel_Rarely,Research & Development,7,4,4,3,2,Research Scientist,1,Married,4284,5,22,3,1,2,3,5,0,0.146311858076564,0.3333333333333333,0.7916666666666666,4.832947927846192,0.8333333333333334,5.0,0.5,0.6666666666666666,0.3333333333333333,1,Overworked Juniors
35,No,Travel_Rarely,Research & Development,16,2,4,2,2,Manufacturing Director,2,Married,4788,0,11,4,0,2,3,3,0,0.1119047619047619,0.3333333333333333,0.875,2.2367723630467995,3.0,3.0,0.5,0.5,0.5,1,Overworked Juniors
45,No,Travel_Rarely,Research & Development,25,2,2,2,2,Manufacturing Director,4,Married,5906,0,13,4,2,2,2,9,3,0.1686302065695903,0.2916666666666667,0.0416666666666666,2.48381737091929,9.0,2.25,0.8,0.8,0.2,0,Disengaged Juniors
36,No,Travel_Frequently,Human Resources,2,1,2,2,2,Human Resources,4,Single,3886,1,21,4,0,2,2,10,0,0.0753654143077714,0.3333333333333333,0.125,4.050862238233374,5.0,10.0,0.0909090909090909,0.7272727272727273,0.1818181818181818,3,High Potential Fast Trackers
40,No,Travel_Rarely,Research & Development,1,4,1,3,4,Manager,1,Divorced,16823,2,11,1,1,3,3,19,11,0.1025084705462759,0.2083333333333333,0.125,0.8917355705622606,6.333333333333333,1.5833333333333333,0.35,0.8,0.15,4,Stagnant Mid-Seniors
26,No,Travel_Rarely,Research & Development,1,2,2,2,1,Research Scientist,3,Married,2933,1,13,3,1,3,2,1,1,0.1631503579952267,0.2083333333333333,0.7916666666666666,1.981601281307782,0.5,0.5,0.0,0.0,1.5,1,Overworked Juniors
27,No,Travel_Rarely,Sales,2,2,1,4,2,Sales Executive,3,Single,6500,0,14,2,0,5,2,8,0,0.053896923076923,0.2916666666666667,0.0833333333333333,2.308644159242614,8.0,8.0,0.7777777777777778,0.7777777777777778,0.5555555555555556,3,High Potential Fast Trackers
48,No,Travel_Frequently,Research & Development,22,3,4,3,4,Manager,4,Divorced,17174,3,11,2,1,3,3,22,4,0.1485198555956678,0.1666666666666666,0.0833333333333333,1.2537939676746186,5.5,4.4,0.7391304347826086,0.3043478260869565,0.1304347826086956,2,Senior Stable
44,No,Travel_Rarely,Research & Development,1,4,2,4,2,Healthcare Representative,1,Married,5033,2,15,4,1,5,3,2,2,0.1478541625273196,0.3333333333333333,0.0416666666666666,2.813572739152869,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,0,Disengaged Juniors
34,Yes,Non-Travel,Research & Development,16,4,4,1,1,Research Scientist,1,Married,2307,1,23,2,1,2,3,5,3,0.1621673168617251,0.3333333333333333,0.7916666666666666,7.094022324241485,2.5,1.25,0.3333333333333333,0.0,0.3333333333333333,1,Overworked Juniors
56,Yes,Travel_Rarely,Research & Development,24,2,1,3,1,Laboratory Technician,4,Single,2587,1,16,4,0,3,3,4,1,0.1727947429454967,0.25,0.1666666666666666,1.7103309909156057,2.0,2.0,0.4,0.0,0.6,0,Disengaged Juniors
36,No,Travel_Rarely,Sales,17,2,3,2,2,Sales Executive,2,Married,5507,2,16,3,2,1,1,4,1,0.0838042491374614,0.2083333333333333,0.1666666666666666,1.473434913035929,1.3333333333333333,2.0,0.4,0.6,0.2,0,Disengaged Juniors
41,No,Travel_Rarely,Sales,8,3,3,3,2,Sales Executive,2,Married,4393,5,21,3,1,3,3,5,1,0.106885954928295,0.3333333333333333,0.0,7.316935064186714,0.8333333333333334,2.5,0.6666666666666666,0.6666666666666666,0.5,0,Disengaged Juniors
42,No,Travel_Rarely,Research & Development,6,3,3,3,3,Research Director,1,Married,13348,9,13,2,1,3,4,13,5,0.096993557087204,0.25,0.1666666666666666,1.114923466654465,1.3,2.1666666666666665,0.5,0.5,0.2142857142857142,2,Senior Stable
